id,label,item_id,kind,course_id,section_index,section_slug,section_title,section_chunk_index,week,order,tags,source_path,metrics
23,Exam 4,recombinant-dna-exam-4,exam,7.01sc-fall-2011,4,recombinant-dna,Recombinant Dna,1,4,23,,pages/recombinant-dna/exam-4,
24,Meet the Instructors,syllabus-meet-the-instructors,concept,7.01sc-fall-2011,6,syllabus,Syllabus,0,6,24,,pages/syllabus/meet-the-instructors,
25,Meet the TAs,syllabus-meet-the-tas,recitation,7.01sc-fall-2011,6,syllabus,Syllabus,0,6,25,,pages/syllabus/meet-the-tas,
26,Agarose Gel Electrophoresis, DNA Sequencing, PCR, Excerpt 1,agarose-gel-electrophoresis-dna-sequencing-pcr-excerpt-1,concept,7.01sc-fall-2011,7,resources,Resources,0,1,27,,resources/agarose-gel-electrophoresis-dna-sequencing-pcr-excerpt-1,
27,Agarose Gel Electrophoresis, DNA Sequencing, PCR, Excerpt 1,agarose-gel-electrophoresis-dna-sequencing-pcr-excerpt-1-1,concept,7.01sc-fall-2011,7,resources,Resources,1,1,26,,resources/agarose-gel-electrophoresis-dna-sequencing-pcr-excerpt-1-1,
28,Agarose Gel Electrophoresis, DNA Sequencing, PCR, Excerpt 2,agarose-gel-electrophoresis-dna-sequencing-pcr-excerpt-2,concept,7.01sc-fall-2011,7,resources,Resources,1,2,29,,resources/agarose-gel-electrophoresis-dna-sequencing-pcr-excerpt-2,
29,Agarose Gel Electrophoresis, DNA Sequencing, PCR, Excerpt 2,agarose-gel-electrophoresis-dna-sequencing-pcr-excerpt-2-1,concept,7.01sc-fall-2011,7,resources,Resources,1,2,28,,resources/agarose-gel-electrophoresis-dna-sequencing-pcr-excerpt-2-1,
30,Alternative Approaches to Molecular Biology,alternative-approaches-to-molecular-biology,concept,7.01sc-fall-2011,7,resources,Resources,1,7,31,,resources/alternative-approaches-to-molecular-biology,
31,Alternative Approaches to Molecular Biology,alternative-approaches-to-molecular-biology-1,concept,7.01sc-fall-2011,7,resources,Resources,1,1,30,,resources/alternative-approaches-to-molecular-biology-1,
32,Basic Mechanisms of Cloning, Excerpt 1,basic-mechanisms-of-cloning-excerpt-1,concept,7.01sc-fall-2011,7,resources,Resources,2,1,33,,resources/basic-mechanisms-of-cloning-excerpt-1,
33,Basic Mechanisms of Cloning, Excerpt 1,basic-mechanisms-of-cloning-excerpt-1-1,concept,7.01sc-fall-2011,7,resources,Resources,2,1,32,,resources/basic-mechanisms-of-cloning-excerpt-1-1,
34,Basic Mechanisms of Cloning, Excerpt 2,basic-mechanisms-of-cloning-excerpt-2,concept,7.01sc-fall-2011,7,resources,Resources,2,2,35,,resources/basic-mechanisms-of-cloning-excerpt-2,
35,Basic Mechanisms of Cloning, Excerpt 2,basic-mechanisms-of-cloning-excerpt-2-1,concept,7.01sc-fall-2011,7,resources,Resources,2,2,34,,resources/basic-mechanisms-of-cloning-excerpt-2-1,
36,Basic Mechanisms of Cloning, Excerpt 3,basic-mechanisms-of-cloning-excerpt-3,concept,7.01sc-fall-2011,7,resources,Resources,2,3,37,,resources/basic-mechanisms-of-cloning-excerpt-3,
37,Basic Mechanisms of Cloning, Excerpt 3,basic-mechanisms-of-cloning-excerpt-3-1,concept,7.01sc-fall-2011,7,resources,Resources,3,3,36,,resources/basic-mechanisms-of-cloning-excerpt-3-1,
38,Biochemical Reactions, Enzymes, and ATP,biochemical-reactions-enzymes-and-atp,concept,7.01sc-fall-2011,7,resources,Resources,3,7,39,,resources/biochemical-reactions-enzymes-and-atp,
39,Biochemical Reactions, Enzymes, and ATP,biochemical-reactions-enzymes-and-atp-1,concept,7.01sc-fall-2011,7,resources,Resources,3,1,38,,resources/biochemical-reactions-enzymes-and-atp-1,
40,cDNA Libraries and Expression Libraries,cdna-libraries-and-expression-libraries,concept,7.01sc-fall-2011,7,resources,Resources,3,7,41,,resources/cdna-libraries-and-expression-libraries,
41,cDNA Libraries and Expression Libraries,cdna-libraries-and-expression-libraries-1,concept,7.01sc-fall-2011,7,resources,Resources,3,1,40,,resources/cdna-libraries-and-expression-libraries-1,
42,Complementation,complementation,concept,7.01sc-fall-2011,7,resources,Resources,4,7,45,,resources/complementation,
43,Complementation,complementation-1,concept,7.01sc-fall-2011,7,resources,Resources,4,1,42,,resources/complementation-1,
44,Complementation (Part II),complementation-part-ii,concept,7.01sc-fall-2011,7,resources,Resources,4,7,44,,resources/complementation-part-ii,
45,Complementation (Part II),complementation-part-ii-1,concept,7.01sc-fall-2011,7,resources,Resources,4,1,43,,resources/complementation-part-ii-1,
46,Constructing and Screening a Recombinant DNA Library,constructing-and-screening-a-recombinant-dna-library,concept,7.01sc-fall-2011,7,resources,Resources,4,7,47,,resources/constructing-and-screening-a-recombinant-dna-library,
47,Constructing and Screening a Recombinant DNA Library,constructing-and-screening-a-recombinant-dna-library-1,concept,7.01sc-fall-2011,7,resources,Resources,5,1,46,,resources/constructing-and-screening-a-recombinant-dna-library-1,
48,Human Genetics,copy_of_human-genetics,concept,7.01sc-fall-2011,7,resources,Resources,5,7,48,,resources/copy_of_human-genetics,
49,Covalent Bonds,covalent-bonds,concept,7.01sc-fall-2011,7,resources,Resources,5,7,52,,resources/covalent-bonds,
50,Covalent Bonds,covalent-bonds-1,concept,7.01sc-fall-2011,7,resources,Resources,5,1,49,,resources/covalent-bonds-1,
51,Covalent Bonds, Hydrogen Bonds,covalent-bonds-hydrogen-bonds,concept,7.01sc-fall-2011,7,resources,Resources,5,7,51,,resources/covalent-bonds-hydrogen-bonds,
52,Covalent Bonds, Hydrogen Bonds,covalent-bonds-hydrogen-bonds-1,concept,7.01sc-fall-2011,7,resources,Resources,6,1,50,,resources/covalent-bonds-hydrogen-bonds-1,
53,DNA Replication,dna-replication,concept,7.01sc-fall-2011,7,resources,Resources,6,7,54,,resources/dna-replication,
54,DNA Replication,dna-replication-1,concept,7.01sc-fall-2011,7,resources,Resources,6,1,53,,resources/dna-replication-1,
55,DNA Structure and Classic experiments, Excerpt 1,dna-structure-and-classic-experiments-excerpt-1,lecture,7.01sc-fall-2011,7,resources,Resources,0,1,56,,resources/dna-structure-and-classic-experiments-excerpt-1,
56,DNA Structure and Classic experiments, Excerpt 1,dna-structure-and-classic-experiments-excerpt-1-1,lecture,7.01sc-fall-2011,7,resources,Resources,0,1,55,,resources/dna-structure-and-classic-experiments-excerpt-1-1,
57,DNA Structure and Classic experiments, Excerpt 2,dna-structure-and-classic-experiments-excerpt-2,lecture,7.01sc-fall-2011,7,resources,Resources,0,2,58,,resources/dna-structure-and-classic-experiments-excerpt-2,
58,DNA Structure and Classic experiments, Excerpt 2,dna-structure-and-classic-experiments-excerpt-2-1,lecture,7.01sc-fall-2011,7,resources,Resources,0,2,57,,resources/dna-structure-and-classic-experiments-excerpt-2-1,
59,Explanation of 5' and 3', C terminus, and N terminus,explanation-of-5-and-3-c-terminus-and-n-terminus,concept,7.01sc-fall-2011,7,resources,Resources,6,5,60,,resources/explanation-of-5-and-3-c-terminus-and-n-terminus,
60,Explanation of 5' and 3', C terminus, and N terminus,explanation-of-5-and-3-c-terminus-and-n-terminus-1,concept,7.01sc-fall-2011,7,resources,Resources,6,5,59,,resources/explanation-of-5-and-3-c-terminus-and-n-terminus-1,
61,Gene Regulation,gene-regulation,concept,7.01sc-fall-2011,7,resources,Resources,7,7,62,,resources/gene-regulation,
62,Gene Regulation,gene-regulation-1,concept,7.01sc-fall-2011,7,resources,Resources,7,1,61,,resources/gene-regulation-1,
63,Genetics 3,genetics-3,concept,7.01sc-fall-2011,7,resources,Resources,7,3,64,,resources/genetics-3,
64,Genetics 3,genetics-3-1,concept,7.01sc-fall-2011,7,resources,Resources,7,3,63,,resources/genetics-3-1,
65,Genomic and cDNA Libraries,genomic-and-cdna-libraries,concept,7.01sc-fall-2011,7,resources,Resources,7,7,66,,resources/genomic-and-cdna-libraries,
66,Genomic and cDNA Libraries,genomic-and-cdna-libraries-1,concept,7.01sc-fall-2011,7,resources,Resources,8,1,65,,resources/genomic-and-cdna-libraries-1,
67,Glycolysis, Respiration, and Fermentation,glycolysis-respiration-and-fermentation,concept,7.01sc-fall-2011,7,resources,Resources,8,7,68,,resources/glycolysis-respiration-and-fermentation,
68,Glycolysis, Respiration, and Fermentation,glycolysis-respiration-and-fermentation-1,concept,7.01sc-fall-2011,7,resources,Resources,8,1,67,,resources/glycolysis-respiration-and-fermentation-1,
69,Human Genetics,human-genetics,concept,7.01sc-fall-2011,7,resources,Resources,8,7,71,,resources/human-genetics,
70,Human Genetics,human-genetics-1,concept,7.01sc-fall-2011,7,resources,Resources,8,1,69,,resources/human-genetics-1,
71,Human Genetics,human-genetics-2,concept,7.01sc-fall-2011,7,resources,Resources,9,2,70,,resources/human-genetics-2,
72,Linkage and Recombination, Genetic maps,linkage-and-recombination-genetic-maps,concept,7.01sc-fall-2011,7,resources,Resources,9,7,73,,resources/linkage-and-recombination-genetic-maps,
73,Linkage and Recombination, Genetic maps,linkage-and-recombination-genetic-maps-1,concept,7.01sc-fall-2011,7,resources,Resources,9,1,72,,resources/linkage-and-recombination-genetic-maps-1,
74,Lipids, Carbohydrates, and Nucleic Acids Practice Problem,lipids-carbohydrates-and-nucleic-acids-practice-problem,concept,7.01sc-fall-2011,7,resources,Resources,9,7,75,,resources/lipids-carbohydrates-and-nucleic-acids-practice-problem,
75,Lipids, Carbohydrates, and Nucleic Acids Practice Problem,lipids-carbohydrates-and-nucleic-acids-practice-problem-1,concept,7.01sc-fall-2011,7,resources,Resources,9,1,74,,resources/lipids-carbohydrates-and-nucleic-acids-practice-problem-1,
76,Macromolecules: Lipids, Carbohydrates, Nucleic Acid, Excerpt 1,macromolecules-lipids-carbohydrates-nucleic-acid-excerpt-1,concept,7.01sc-fall-2011,7,resources,Resources,10,1,77,,resources/macromolecules-lipids-carbohydrates-nucleic-acid-excerpt-1,
77,Macromolecules: Lipids, Carbohydrates, Nucleic Acid, Excerpt 1,macromolecules-lipids-carbohydrates-nucleic-acid-excerpt-1-1,concept,7.01sc-fall-2011,7,resources,Resources,10,1,76,,resources/macromolecules-lipids-carbohydrates-nucleic-acid-excerpt-1-1,
78,Macromolecules: Lipids, Carbohydrates, Nucleic Acid, Excerpt 2,macromolecules-lipids-carbohydrates-nucleic-acid-excerpt-2,concept,7.01sc-fall-2011,7,resources,Resources,10,2,79,,resources/macromolecules-lipids-carbohydrates-nucleic-acid-excerpt-2,
79,Macromolecules: Lipids, Carbohydrates, Nucleic Acid, Excerpt 2,macromolecules-lipids-carbohydrates-nucleic-acid-excerpt-2-1,concept,7.01sc-fall-2011,7,resources,Resources,10,2,78,,resources/macromolecules-lipids-carbohydrates-nucleic-acid-excerpt-2-1,
80,Mendel's Laws, Excerpt 1,mendels-laws-excerpt-1,concept,7.01sc-fall-2011,7,resources,Resources,10,1,81,,resources/mendels-laws-excerpt-1,
81,Mendel's Laws, Excerpt 1,mendels-laws-excerpt-1-1,concept,7.01sc-fall-2011,7,resources,Resources,11,1,80,,resources/mendels-laws-excerpt-1-1,
82,Mendel's Laws, Excerpt 2,mendels-laws-excerpt-2,concept,7.01sc-fall-2011,7,resources,Resources,11,2,83,,resources/mendels-laws-excerpt-2,
83,Mendel's Laws, Excerpt 2,mendels-laws-excerpt-2-1,concept,7.01sc-fall-2011,7,resources,Resources,11,2,82,,resources/mendels-laws-excerpt-2-1,
84,MIT7_01SCF11_1.1prob.pdf,mit7_01scf11_1-1prob,concept,7.01sc-fall-2011,7,resources,Resources,11,1,84,,resources/mit7_01scf11_1-1prob,
85,MIT7_01SCF11_1.1sol.pdf,mit7_01scf11_1-1sol,concept,7.01sc-fall-2011,7,resources,Resources,11,1,85,,resources/mit7_01scf11_1-1sol,
86,MIT7_01SCF11_1.2prob.pdf,mit7_01scf11_1-2prob,concept,7.01sc-fall-2011,7,resources,Resources,12,1,86,,resources/mit7_01scf11_1-2prob,
87,MIT7_01SCF11_1.2sol.pdf,mit7_01scf11_1-2sol,concept,7.01sc-fall-2011,7,resources,Resources,12,1,87,,resources/mit7_01scf11_1-2sol,
88,MIT7_01SCF11_1.3prob.pdf,mit7_01scf11_1-3prob,concept,7.01sc-fall-2011,7,resources,Resources,12,1,88,,resources/mit7_01scf11_1-3prob,
89,MIT7_01SCF11_1.3sol.pdf,mit7_01scf11_1-3sol,concept,7.01sc-fall-2011,7,resources,Resources,12,1,89,,resources/mit7_01scf11_1-3sol,
90,MIT7_01SCF11_1.4amino.pdf,mit7_01scf11_1-4amino,concept,7.01sc-fall-2011,7,resources,Resources,12,1,90,,resources/mit7_01scf11_1-4amino,
91,MIT7_01SCF11_1.4prob.pdf,mit7_01scf11_1-4prob,concept,7.01sc-fall-2011,7,resources,Resources,13,1,91,,resources/mit7_01scf11_1-4prob,
92,MIT7_01SCF11_1.4sol.pdf,mit7_01scf11_1-4sol,concept,7.01sc-fall-2011,7,resources,Resources,13,1,92,,resources/mit7_01scf11_1-4sol,
93,MIT7_01SCF11_1.5prob.pdf,mit7_01scf11_1-5prob,concept,7.01sc-fall-2011,7,resources,Resources,13,1,93,,resources/mit7_01scf11_1-5prob,
94,MIT7_01SCF11_1.5sol.pdf,mit7_01scf11_1-5sol,concept,7.01sc-fall-2011,7,resources,Resources,13,1,94,,resources/mit7_01scf11_1-5sol,
95,MIT7_01SCF11_1.6prob.pdf,mit7_01scf11_1-6prob,concept,7.01sc-fall-2011,7,resources,Resources,13,1,95,,resources/mit7_01scf11_1-6prob,
96,MIT7_01SCF11_1.6sol.pdf,mit7_01scf11_1-6sol,concept,7.01sc-fall-2011,7,resources,Resources,14,1,96,,resources/mit7_01scf11_1-6sol,
97,MIT7_01SCF11_1.7prob.pdf,mit7_01scf11_1-7prob,concept,7.01sc-fall-2011,7,resources,Resources,14,1,97,,resources/mit7_01scf11_1-7prob,
98,MIT7_01SCF11_1.7sol.pdf,mit7_01scf11_1-7sol,concept,7.01sc-fall-2011,7,resources,Resources,14,1,98,,resources/mit7_01scf11_1-7sol,
99,MIT7_01SCF11_2.1prob1.pdf,mit7_01scf11_2-1prob1,concept,7.01sc-fall-2011,7,resources,Resources,14,2,99,,resources/mit7_01scf11_2-1prob1,
100,MIT7_01SCF11_2.1sol1.pdf,mit7_01scf11_2-1sol1,concept,7.01sc-fall-2011,7,resources,Resources,14,2,100,,resources/mit7_01scf11_2-1sol1,
101,MIT7_01SCF11_2.2prob.pdf,mit7_01scf11_2-2prob,concept,7.01sc-fall-2011,7,resources,Resources,15,2,101,,resources/mit7_01scf11_2-2prob,
102,MIT7_01SCF11_2.2sol.pdf,mit7_01scf11_2-2sol,concept,7.01sc-fall-2011,7,resources,Resources,15,2,102,,resources/mit7_01scf11_2-2sol,
103,MIT7_01SCF11_2.3prob.pdf,mit7_01scf11_2-3prob,concept,7.01sc-fall-2011,7,resources,Resources,15,2,103,,resources/mit7_01scf11_2-3prob,
104,MIT7_01SCF11_2.3sol.pdf,mit7_01scf11_2-3sol,concept,7.01sc-fall-2011,7,resources,Resources,15,2,104,,resources/mit7_01scf11_2-3sol,
105,MIT7_01SCF11_2.4prob.pdf,mit7_01scf11_2-4prob,concept,7.01sc-fall-2011,7,resources,Resources,15,2,105,,resources/mit7_01scf11_2-4prob,
106,MIT7_01SCF11_2.4sol.pdf,mit7_01scf11_2-4sol,concept,7.01sc-fall-2011,7,resources,Resources,16,2,106,,resources/mit7_01scf11_2-4sol,
107,MIT7_01SCF11_2.5diagram.pdf,mit7_01scf11_2-5diagram,concept,7.01sc-fall-2011,7,resources,Resources,16,2,107,,resources/mit7_01scf11_2-5diagram,
108,MIT7_01SCF11_2.5prob.pdf,mit7_01scf11_2-5prob,concept,7.01sc-fall-2011,7,resources,Resources,16,2,108,,resources/mit7_01scf11_2-5prob,
109,MIT7_01SCF11_2.5sol.pdf,mit7_01scf11_2-5sol,concept,7.01sc-fall-2011,7,resources,Resources,16,2,109,,resources/mit7_01scf11_2-5sol,
110,MIT7_01SCF11_3.1prob1.pdf,mit7_01scf11_3-1prob1,concept,7.01sc-fall-2011,7,resources,Resources,16,3,110,,resources/mit7_01scf11_3-1prob1,
111,MIT7_01SCF11_3.1sol1.pdf,mit7_01scf11_3-1sol1,concept,7.01sc-fall-2011,7,resources,Resources,17,3,111,,resources/mit7_01scf11_3-1sol1,
112,MIT7_01SCF11_3.1terms.pdf,mit7_01scf11_3-1terms,concept,7.01sc-fall-2011,7,resources,Resources,17,3,112,,resources/mit7_01scf11_3-1terms,
113,MIT7_01SCF11_3.2prob1.pdf,mit7_01scf11_3-2prob1,concept,7.01sc-fall-2011,7,resources,Resources,17,3,113,,resources/mit7_01scf11_3-2prob1,
114,MIT7_01SCF11_3.2sol1.pdf,mit7_01scf11_3-2sol1,concept,7.01sc-fall-2011,7,resources,Resources,17,3,114,,resources/mit7_01scf11_3-2sol1,
115,MIT7_01SCF11_3.3prob1.pdf,mit7_01scf11_3-3prob1,concept,7.01sc-fall-2011,7,resources,Resources,17,3,115,,resources/mit7_01scf11_3-3prob1,
116,MIT7_01SCF11_3.3sol1.pdf,mit7_01scf11_3-3sol1,concept,7.01sc-fall-2011,7,resources,Resources,18,3,116,,resources/mit7_01scf11_3-3sol1,
117,MIT7_01SCF11_3.4prob1.pdf,mit7_01scf11_3-4prob1,concept,7.01sc-fall-2011,7,resources,Resources,18,3,117,,resources/mit7_01scf11_3-4prob1,
118,MIT7_01SCF11_3.4sol1.pdf,mit7_01scf11_3-4sol1,concept,7.01sc-fall-2011,7,resources,Resources,18,3,118,,resources/mit7_01scf11_3-4sol1,
119,MIT7_01SCF11_4.2prob.pdf,mit7_01scf11_4-2prob,concept,7.01sc-fall-2011,7,resources,Resources,18,4,119,,resources/mit7_01scf11_4-2prob,
120,MIT7_01SCF11_4.2sol.pdf,mit7_01scf11_4-2sol,concept,7.01sc-fall-2011,7,resources,Resources,18,4,120,,resources/mit7_01scf11_4-2sol,
121,MIT7_01SCF11_4.3prob.pdf,mit7_01scf11_4-3prob,concept,7.01sc-fall-2011,7,resources,Resources,19,4,121,,resources/mit7_01scf11_4-3prob,
122,MIT7_01SCF11_4.3sol.pdf,mit7_01scf11_4-3sol,concept,7.01sc-fall-2011,7,resources,Resources,19,4,122,,resources/mit7_01scf11_4-3sol,
123,MIT7_01SCF11_4.4prob.pdf,mit7_01scf11_4-4prob,concept,7.01sc-fall-2011,7,resources,Resources,19,4,123,,resources/mit7_01scf11_4-4prob,
124,MIT7_01SCF11_4.4sol.pdf,mit7_01scf11_4-4sol,concept,7.01sc-fall-2011,7,resources,Resources,19,4,124,,resources/mit7_01scf11_4-4sol,
125,MIT7_01SCF11_4.5prob.pdf,mit7_01scf11_4-5prob,concept,7.01sc-fall-2011,7,resources,Resources,19,4,125,,resources/mit7_01scf11_4-5prob,
126,MIT7_01SCF11_4.5sol.pdf,mit7_01scf11_4-5sol,concept,7.01sc-fall-2011,7,resources,Resources,20,4,126,,resources/mit7_01scf11_4-5sol,
127,MIT7_01SCF11_exam1.pdf,mit7_01scf11_exam1,exam,7.01sc-fall-2011,7,resources,Resources,24,7,127,,resources/mit7_01scf11_exam1,
128,MIT7_01SCF11_exam1_sol.pdf,mit7_01scf11_exam1_sol,exam,7.01sc-fall-2011,7,resources,Resources,25,7,128,,resources/mit7_01scf11_exam1_sol,
129,MIT7_01SCF11_exam2.pdf,mit7_01scf11_exam2,exam,7.01sc-fall-2011,7,resources,Resources,25,7,129,,resources/mit7_01scf11_exam2,
130,MIT7_01SCF11_exam2_sol.pdf,mit7_01scf11_exam2_sol,exam,7.01sc-fall-2011,7,resources,Resources,25,7,130,,resources/mit7_01scf11_exam2_sol,
131,MIT7_01SCF11_exam4.pdf,mit7_01scf11_exam4,exam,7.01sc-fall-2011,7,resources,Resources,25,7,131,,resources/mit7_01scf11_exam4,
132,MIT7_01SCF11_exam4_sol.pdf,mit7_01scf11_exam4_sol,exam,7.01sc-fall-2011,7,resources,Resources,25,7,132,,resources/mit7_01scf11_exam4_sol,
133,MIT_7_01SCF11_3.4recprob.pdf,mit_7_01scf11_3-4recprob,concept,7.01sc-fall-2011,7,resources,Resources,20,7,133,,resources/mit_7_01scf11_3-4recprob,
134,MIT_7_01SCF11_exam3.pdf,mit_7_01scf11_exam3,exam,7.01sc-fall-2011,7,resources,Resources,26,7,134,,resources/mit_7_01scf11_exam3,
135,MIT_7_01SCF11_exam3_sol.pdf,mit_7_01scf11_exam3_sol,exam,7.01sc-fall-2011,7,resources,Resources,26,7,135,,resources/mit_7_01scf11_exam3_sol,
136,Overview of Recombinant DNA, Excerpt 1,overview-of-recombinant-dna-excerpt-1,concept,7.01sc-fall-2011,7,resources,Resources,20,1,137,,resources/overview-of-recombinant-dna-excerpt-1,
137,Overview of Recombinant DNA, Excerpt 1,overview-of-recombinant-dna-excerpt-1-1,concept,7.01sc-fall-2011,7,resources,Resources,20,1,136,,resources/overview-of-recombinant-dna-excerpt-1-1,
138,Overview of Recombinant DNA, Excerpt 2,overview-of-recombinant-dna-excerpt-2,concept,7.01sc-fall-2011,7,resources,Resources,20,2,139,,resources/overview-of-recombinant-dna-excerpt-2,
139,Overview of Recombinant DNA, Excerpt 2,overview-of-recombinant-dna-excerpt-2-1,concept,7.01sc-fall-2011,7,resources,Resources,21,2,138,,resources/overview-of-recombinant-dna-excerpt-2-1,
140,Pedigrees,pedigrees,concept,7.01sc-fall-2011,7,resources,Resources,21,7,141,,resources/pedigrees,
141,Pedigrees,pedigrees-1,concept,7.01sc-fall-2011,7,resources,Resources,21,1,140,,resources/pedigrees-1,
142,Photosynthesis,photosynthesis,concept,7.01sc-fall-2011,7,resources,Resources,21,7,143,,resources/photosynthesis,
143,Photosynthesis,photosynthesis-1,concept,7.01sc-fall-2011,7,resources,Resources,21,1,142,,resources/photosynthesis-1,
144,Polymerase Chain Reaction (PCR),polymerase-chain-reaction-pcr,concept,7.01sc-fall-2011,7,resources,Resources,22,7,145,,resources/polymerase-chain-reaction-pcr,
145,Polymerase Chain Reaction (PCR),polymerase-chain-reaction-pcr-1,concept,7.01sc-fall-2011,7,resources,Resources,22,1,144,,resources/polymerase-chain-reaction-pcr-1,
146,Proteins, Levels of Structure, Non-Covalent Forces, Excerpt 1,proteins-levels-of-structure-non-covalent-forces-excerpt-1,concept,7.01sc-fall-2011,7,resources,Resources,22,1,147,,resources/proteins-levels-of-structure-non-covalent-forces-excerpt-1,
147,Proteins, Levels of Structure, Non-Covalent Forces, Excerpt 1,proteins-levels-of-structure-non-covalent-forces-excerpt-1-1,concept,7.01sc-fall-2011,7,resources,Resources,22,1,146,,resources/proteins-levels-of-structure-non-covalent-forces-excerpt-1-1,
148,Proteins, Levels of Structure, Non-Covalent Forces, Excerpt 2,proteins-levels-of-structure-non-covalent-forces-excerpt-2,concept,7.01sc-fall-2011,7,resources,Resources,22,2,149,,resources/proteins-levels-of-structure-non-covalent-forces-excerpt-2,
