id,label,item_id,kind,course_id,section_index,section_slug,section_title,section_chunk_index,week,order,tags,source_path,metrics
49,The Agricultural Revolution: Crash Course World History #1 [segment 1],Yocja_N5s1I::seg1,segment,crashcourse_history,1,,,,1,0,,https://youtu.be/Yocja_N5s1I,
50,whether,kw::whether,concept,crashcourse_history,,,,,,,,,
51,you'll,kw::you'll,concept,crashcourse_history,,,,,,,,,
52,celebrity,kw::celebrity,concept,crashcourse_history,,,,,,,,,
53,easily,kw::easily,concept,crashcourse_history,,,,,,,,,
54,empty,kw::empty,concept,crashcourse_history,,,,,,,,,
55,The Agricultural Revolution: Crash Course World History #1 [segment 2],Yocja_N5s1I::seg2,segment,crashcourse_history,1,,,,1,0,,https://youtu.be/Yocja_N5s1I,
56,cheeseburger,kw::cheeseburger,concept,crashcourse_history,,,,,,,,,
57,camera,kw::camera,concept,crashcourse_history,,,,,,,,,
58,double,kw::double,concept,crashcourse_history,,,,,,,,,
59,journey,kw::journey,concept,crashcourse_history,,,,,,,,,
60,airplane,kw::airplane,concept,crashcourse_history,,,,,,,,,
61,The Agricultural Revolution: Crash Course World History #1 [segment 3],Yocja_N5s1I::seg3,segment,crashcourse_history,1,,,,1,0,,https://youtu.be/Yocja_N5s1I,
62,cheese,kw::cheese,concept,crashcourse_history,,,,,,,,,
63,cucumbers,kw::cucumbers,concept,crashcourse_history,,,,,,,,,
64,growing,kw::growing,concept,crashcourse_history,,,,,,,,,
65,mention,kw::mention,concept,crashcourse_history,,,,,,,,,
66,The Agricultural Revolution: Crash Course World History #1 [segment 4],Yocja_N5s1I::seg4,segment,crashcourse_history,1,,,,1,0,,https://youtu.be/Yocja_N5s1I,
67,history,kw::history,concept,crashcourse_history,,,,,,,,,
68,hunting,kw::hunting,concept,crashcourse_history,,,,,,,,,
69,isn't,kw::isn't,concept,crashcourse_history,,,,,,,,,
70,question,kw::question,concept,crashcourse_history,,,,,,,,,
71,record,kw::record,concept,crashcourse_history,,,,,,,,,
72,The Agricultural Revolution: Crash Course World History #1 [segment 5],Yocja_N5s1I::seg5,segment,crashcourse_history,1,,,,1,0,,https://youtu.be/Yocja_N5s1I,
73,spend,kw::spend,concept,crashcourse_history,,,,,,,,,
74,pooping,kw::pooping,concept,crashcourse_history,,,,,,,,,
75,abundant,kw::abundant,concept,crashcourse_history,,,,,,,,,
76,foragers,kw::foragers,concept,crashcourse_history,,,,,,,,,
77,lives,kw::lives,concept,crashcourse_history,,,,,,,,,
78,The Agricultural Revolution: Crash Course World History #1 [segment 6],Yocja_N5s1I::seg6,segment,crashcourse_history,1,,,,1,0,,https://youtu.be/Yocja_N5s1I,
79,africa,kw::africa,concept,crashcourse_history,,,,,,,,,
80,choice,kw::choice,concept,crashcourse_history,,,,,,,,,
81,crops,kw::crops,concept,crashcourse_history,,,,,,,,,
82,independently,kw::independently,concept,crashcourse_history,,,,,,,,,
83,The Agricultural Revolution: Crash Course World History #1 [segment 7],Yocja_N5s1I::seg7,segment,crashcourse_history,1,,,,1,0,,https://youtu.be/Yocja_N5s1I,
84,advantage,kw::advantage,concept,crashcourse_history,,,,,,,,,
85,agriculture,kw::agriculture,concept,crashcourse_history,,,,,,,,,
86,advantages,kw::advantages,concept,crashcourse_history,,,,,,,,,
87,answer,kw::answer,concept,crashcourse_history,,,,,,,,,
88,controllable,kw::controllable,concept,crashcourse_history,,,,,,,,,
89,The Agricultural Revolution: Crash Course World History #1 [segment 8],Yocja_N5s1I::seg8,segment,crashcourse_history,1,,,,1,0,,https://youtu.be/Yocja_N5s1I,
90,calories,kw::calories,concept,crashcourse_history,,,,,,,,,
91,create,kw::create,concept,crashcourse_history,,,,,,,,,
92,makes,kw::makes,concept,crashcourse_history,,,,,,,,,
93,people,kw::people,concept,crashcourse_history,,,,,,,,,
94,which,kw::which,concept,crashcourse_history,,,,,,,,,
95,The Agricultural Revolution: Crash Course World History #1 [segment 9],Yocja_N5s1I::seg9,segment,crashcourse_history,1,,,,1,0,,https://youtu.be/Yocja_N5s1I,
96,series coming,kw::series coming,concept,crashcourse_history,,,,,,,,,
97,series ones,kw::series ones,concept,crashcourse_history,,,,,,,,,
98,although,kw::although,concept,crashcourse_history,,,,,,,,,
99,agricultural,kw::agricultural,concept,crashcourse_history,,,,,,,,,
100,compare,kw::compare,concept,crashcourse_history,,,,,,,,,
101,The Agricultural Revolution: Crash Course World History #1 [segment 10],Yocja_N5s1I::seg10,segment,crashcourse_history,1,,,,1,0,,https://youtu.be/Yocja_N5s1I,
102,herders,kw::herders,concept,crashcourse_history,,,,,,,,,
103,hurting,kw::hurting,concept,crashcourse_history,,,,,,,,,
104,animals,kw::animals,concept,crashcourse_history,,,,,,,,,
105,controlled,kw::controlled,concept,crashcourse_history,,,,,,,,,
106,The Agricultural Revolution: Crash Course World History #1 [segment 11],Yocja_N5s1I::seg11,segment,crashcourse_history,1,,,,1,0,,https://youtu.be/Yocja_N5s1I,
107,mongols,kw::mongols,concept,crashcourse_history,,,,,,,,,
108,provide,kw::provide,concept,crashcourse_history,,,,,,,,,
109,unless,kw::unless,concept,crashcourse_history,,,,,,,,,
110,downside,kw::downside,concept,crashcourse_history,,,,,,,,,
111,The Agricultural Revolution: Crash Course World History #1 [segment 12],Yocja_N5s1I::seg12,segment,crashcourse_history,1,,,,1,0,,https://youtu.be/Yocja_N5s1I,
112,llama,kw::llama,concept,crashcourse_history,,,,,,,,,
113,americas,kw::americas,concept,crashcourse_history,,,,,,,,,
114,native,kw::native,concept,crashcourse_history,,,,,,,,,
115,aren't,kw::aren't,concept,crashcourse_history,,,,,,,,,
116,The Agricultural Revolution: Crash Course World History #1 [segment 13],Yocja_N5s1I::seg13,segment,crashcourse_history,1,,,,1,0,,https://youtu.be/Yocja_N5s1I,
117,compartment,kw::compartment,concept,crashcourse_history,,,,,,,,,
118,elephants,kw::elephants,concept,crashcourse_history,,,,,,,,,
119,secret,kw::secret,concept,crashcourse_history,,,,,,,,,
120,graph,kw::graph,concept,crashcourse_history,,,,,,,,,
121,The Agricultural Revolution: Crash Course World History #1 [segment 14],Yocja_N5s1I::seg14,segment,crashcourse_history,1,,,,1,0,,https://youtu.be/Yocja_N5s1I,
122,agricultural revolution,kw::agricultural revolution,concept,crashcourse_history,,,,,,,,,
123,elephant,kw::elephant,concept,crashcourse_history,,,,,,,,,
124,could,kw::could,concept,crashcourse_history,,,,,,,,,
125,population,kw::population,concept,crashcourse_history,,,,,,,,,
126,The Agricultural Revolution: Crash Course World History #1 [segment 15],Yocja_N5s1I::seg15,segment,crashcourse_history,1,,,,1,0,,https://youtu.be/Yocja_N5s1I,
127,historians,kw::historians,concept,crashcourse_history,,,,,,,,,
128,guesses,kw::guesses,concept,crashcourse_history,,,,,,,,,
129,The Agricultural Revolution: Crash Course World History #1 [segment 16],Yocja_N5s1I::seg16,segment,crashcourse_history,1,,,,1,0,,https://youtu.be/Yocja_N5s1I,
130,agricultural revolution wasn't,kw::agricultural revolution wasn't,concept,crashcourse_history,,,,,,,,,
131,revolution wasn't,kw::revolution wasn't,concept,crashcourse_history,,,,,,,,,
132,agricultural revolution all,kw::agricultural revolution all,concept,crashcourse_history,,,,,,,,,
133,revolution all but,kw::revolution all but,concept,crashcourse_history,,,,,,,,,
134,The Agricultural Revolution: Crash Course World History #1 [segment 17],Yocja_N5s1I::seg17,segment,crashcourse_history,1,,,,1,0,,https://youtu.be/Yocja_N5s1I,
135,start agricultural revolution,kw::start agricultural revolution,concept,crashcourse_history,,,,,,,,,
136,revolution,kw::revolution,concept,crashcourse_history,,,,,,,,,
137,snails,kw::snails,concept,crashcourse_history,,,,,,,,,
138,would,kw::would,concept,crashcourse_history,,,,,,,,,
139,The Agricultural Revolution: Crash Course World History #1 [segment 18],Yocja_N5s1I::seg18,segment,crashcourse_history,1,,,,1,0,,https://youtu.be/Yocja_N5s1I,
140,revolution that's,kw::revolution that's,concept,crashcourse_history,,,,,,,,,
141,revolution that's that's,kw::revolution that's that's,concept,crashcourse_history,,,,,,,,,
142,that's,kw::that's,concept,crashcourse_history,,,,,,,,,
143,The Agricultural Revolution: Crash Course World History #1 [segment 19],Yocja_N5s1I::seg19,segment,crashcourse_history,1,,,,1,0,,https://youtu.be/Yocja_N5s1I,
144,decisions,kw::decisions,concept,crashcourse_history,,,,,,,,,
145,making,kw::making,concept,crashcourse_history,,,,,,,,,
146,The Agricultural Revolution: Crash Course World History #1 [segment 20],Yocja_N5s1I::seg20,segment,crashcourse_history,1,,,,1,0,,https://youtu.be/Yocja_N5s1I,
147,comments,kw::comments,concept,crashcourse_history,,,,,,,,,
148,globe,kw::globe,concept,crashcourse_history,,,,,,,,,
149,indis,kw::indis,concept,crashcourse_history,,,,,,,,,
150,river,kw::river,concept,crashcourse_history,,,,,,,,,
151,we're,kw::we're,concept,crashcourse_history,,,,,,,,,
152,The Agricultural Revolution: Crash Course World History #1 [segment 21],Yocja_N5s1I::seg21,segment,crashcourse_history,1,,,,1,0,,https://youtu.be/Yocja_N5s1I,
153,watching,kw::watching,concept,crashcourse_history,,,,,,,,,
154,thanks,kw::thanks,concept,crashcourse_history,,,,,,,,,
155,awesome,kw::awesome,concept,crashcourse_history,,,,,,,,,
156,Indus Valley Civilization: Crash Course World History #2 [segment 0],n7ndRwqJYDM::seg0,segment,crashcourse_history,2,,,,2,1,,https://youtu.be/n7ndRwqJYDM,
157,should,kw::should,concept,crashcourse_history,,,,,,,,,
158,talking,kw::talking,concept,crashcourse_history,,,,,,,,,
159,Indus Valley Civilization: Crash Course World History #2 [segment 1],n7ndRwqJYDM::seg1,segment,crashcourse_history,2,,,,2,1,,https://youtu.be/n7ndRwqJYDM,
160,civilizations,kw::civilizations,concept,crashcourse_history,,,,,,,,,
161,problematic,kw::problematic,concept,crashcourse_history,,,,,,,,,
162,discuss,kw::discuss,concept,crashcourse_history,,,,,,,,,
163,momentarily,kw::momentarily,concept,crashcourse_history,,,,,,,,,
164,Indus Valley Civilization: Crash Course World History #2 [segment 2],n7ndRwqJYDM::seg2,segment,crashcourse_history,2,,,,2,1,,https://youtu.be/n7ndRwqJYDM,
165,barbara,kw::barbara,concept,crashcourse_history,,,,,,,,,
166,barbarians,kw::barbarians,concept,crashcourse_history,,,,,,,,,
167,greek,kw::greek,concept,crashcourse_history,,,,,,,,,
168,other,kw::other,concept,crashcourse_history,,,,,,,,,
169,Indus Valley Civilization: Crash Course World History #2 [segment 3],n7ndRwqJYDM::seg3,segment,crashcourse_history,2,,,,2,1,,https://youtu.be/n7ndRwqJYDM,
170,diagnosing civilization,kw::diagnosing civilization,concept,crashcourse_history,,,,,,,,,
171,civilization surplus production,kw::civilization surplus production,concept,crashcourse_history,,,,,,,,,
172,egyptian civilization,kw::egyptian civilization,concept,crashcourse_history,,,,,,,,,
173,comparing civilization,kw::comparing civilization,concept,crashcourse_history,,,,,,,,,
174,civilization surplus,kw::civilization surplus,concept,crashcourse_history,,,,,,,,,
175,Indus Valley Civilization: Crash Course World History #2 [segment 4],n7ndRwqJYDM::seg4,segment,crashcourse_history,2,,,,2,1,,https://youtu.be/n7ndRwqJYDM,
176,berries,kw::berries,concept,crashcourse_history,,,,,,,,,
177,trade,kw::trade,concept,crashcourse_history,,,,,,,,,
178,associated,kw::associated,concept,crashcourse_history,,,,,,,,,
179,living,kw::living,concept,crashcourse_history,,,,,,,,,
180,leads,kw::leads,concept,crashcourse_history,,,,,,,,,
181,Indus Valley Civilization: Crash Course World History #2 [segment 5],n7ndRwqJYDM::seg5,segment,crashcourse_history,2,,,,2,1,,https://youtu.be/n7ndRwqJYDM,
182,indus valley civilization,kw::indus valley civilization,concept,crashcourse_history,,,,,,,,,
183,valley civilization,kw::valley civilization,concept,crashcourse_history,,,,,,,,,
184,civilization,kw::civilization,concept,crashcourse_history,,,,,,,,,
185,indus,kw::indus,concept,crashcourse_history,,,,,,,,,
186,valley,kw::valley,concept,crashcourse_history,,,,,,,,,
187,Indus Valley Civilization: Crash Course World History #2 [segment 6],n7ndRwqJYDM::seg6,segment,crashcourse_history,2,,,,2,1,,https://youtu.be/n7ndRwqJYDM,
188,civilization flourished long,kw::civilization flourished long,concept,crashcourse_history,,,,,,,,,
189,civilization flourished,kw::civilization flourished,concept,crashcourse_history,,,,,,,,,
190,rivers flooded civilization,kw::rivers flooded civilization,concept,crashcourse_history,,,,,,,,,
191,time ago civilization,kw::time ago civilization,concept,crashcourse_history,,,,,,,,,
192,ago civilization flourished,kw::ago civilization flourished,concept,crashcourse_history,,,,,,,,,
193,Indus Valley Civilization: Crash Course World History #2 [segment 7],n7ndRwqJYDM::seg7,segment,crashcourse_history,2,,,,2,1,,https://youtu.be/n7ndRwqJYDM,
194,valley civilization comes,kw::valley civilization comes,concept,crashcourse_history,,,,,,,,,
195,civilization let's,kw::civilization let's,concept,crashcourse_history,,,,,,,,,
196,civilization comes,kw::civilization comes,concept,crashcourse_history,,,,,,,,,
197,Indus Valley Civilization: Crash Course World History #2 [segment 8],n7ndRwqJYDM::seg8,segment,crashcourse_history,2,,,,2,1,,https://youtu.be/n7ndRwqJYDM,
198,cities,kw::cities,concept,crashcourse_history,,,,,,,,,
199,government,kw::government,concept,crashcourse_history,,,,,,,,,
200,public,kw::public,concept,crashcourse_history,,,,,,,,,
201,system,kw::system,concept,crashcourse_history,,,,,,,,,
202,don't,kw::don't,concept,crashcourse_history,,,,,,,,,
203,Indus Valley Civilization: Crash Course World History #2 [segment 9],n7ndRwqJYDM::seg9,segment,crashcourse_history,2,,,,2,1,,https://youtu.be/n7ndRwqJYDM,
204,civilization produced,kw::civilization produced,concept,crashcourse_history,,,,,,,,,
205,seals used civilization,kw::seals used civilization,concept,crashcourse_history,,,,,,,,,
206,used civilization produced,kw::used civilization produced,concept,crashcourse_history,,,,,,,,,
207,used civilization,kw::used civilization,concept,crashcourse_history,,,,,,,,,
208,Indus Valley Civilization: Crash Course World History #2 [segment 10],n7ndRwqJYDM::seg10,segment,crashcourse_history,2,,,,2,1,,https://youtu.be/n7ndRwqJYDM,
209,very series but,kw::very series but,concept,crashcourse_history,,,,,,,,,
210,very series,kw::very series,concept,crashcourse_history,,,,,,,,,
211,series but,kw::series but,concept,crashcourse_history,,,,,,,,,
212,series but final,kw::series but final,concept,crashcourse_history,,,,,,,,,
213,series but here's,kw::series but here's,concept,crashcourse_history,,,,,,,,,
214,Indus Valley Civilization: Crash Course World History #2 [segment 11],n7ndRwqJYDM::seg11,segment,crashcourse_history,2,,,,2,1,,https://youtu.be/n7ndRwqJYDM,
215,valley civilization demise,kw::valley civilization demise,concept,crashcourse_history,,,,,,,,,
216,civilization demise,kw::civilization demise,concept,crashcourse_history,,,,,,,,,
217,Indus Valley Civilization: Crash Course World History #2 [segment 12],n7ndRwqJYDM::seg12,segment,crashcourse_history,2,,,,2,1,,https://youtu.be/n7ndRwqJYDM,
218,austro-hungarian empire adam,kw::austro-hungarian empire adam,concept,crashcourse_history,,,,,,,,,
219,empire adam smith,kw::empire adam smith,concept,crashcourse_history,,,,,,,,,
220,austro-hungarian empire,kw::austro-hungarian empire,concept,crashcourse_history,,,,,,,,,
221,empire adam,kw::empire adam,concept,crashcourse_history,,,,,,,,,
222,smith austro-hungarian empire,kw::smith austro-hungarian empire,concept,crashcourse_history,,,,,,,,,
223,Indus Valley Civilization: Crash Course World History #2 [segment 13],n7ndRwqJYDM::seg13,segment,crashcourse_history,2,,,,2,1,,https://youtu.be/n7ndRwqJYDM,
224,civilization declined until,kw::civilization declined until,concept,crashcourse_history,,,,,,,,,
225,civilization declined,kw::civilization declined,concept,crashcourse_history,,,,,,,,,
226,until faded civilization,kw::until faded civilization,concept,crashcourse_history,,,,,,,,,
227,faded civilization declined,kw::faded civilization declined,concept,crashcourse_history,,,,,,,,,
228,faded civilization,kw::faded civilization,concept,crashcourse_history,,,,,,,,,
229,Indus Valley Civilization: Crash Course World History #2 [segment 14],n7ndRwqJYDM::seg14,segment,crashcourse_history,2,,,,2,1,,https://youtu.be/n7ndRwqJYDM,
230,their,kw::their,concept,crashcourse_history,,,,,,,,,
231,earthquake,kw::earthquake,concept,crashcourse_history,,,,,,,,,
232,pastures,kw::pastures,concept,crashcourse_history,,,,,,,,,
233,probably,kw::probably,concept,crashcourse_history,,,,,,,,,
234,Indus Valley Civilization: Crash Course World History #2 [segment 15],n7ndRwqJYDM::seg15,segment,crashcourse_history,2,,,,2,1,,https://youtu.be/n7ndRwqJYDM,
235,valley civilization ended,kw::valley civilization ended,concept,crashcourse_history,,,,,,,,,
236,civilization ended but,kw::civilization ended but,concept,crashcourse_history,,,,,,,,,
237,civilization ended,kw::civilization ended,concept,crashcourse_history,,,,,,,,,
238,Indus Valley Civilization: Crash Course World History #2 [segment 16],n7ndRwqJYDM::seg16,segment,crashcourse_history,2,,,,2,1,,https://youtu.be/n7ndRwqJYDM,
239,you're,kw::you're,concept,crashcourse_history,,,,,,,,,
240,bronze,kw::bronze,concept,crashcourse_history,,,,,,,,,
241,having,kw::having,concept,crashcourse_history,,,,,,,,,
242,human,kw::human,concept,crashcourse_history,,,,,,,,,
243,responsible,kw::responsible,concept,crashcourse_history,,,,,,,,,
244,Indus Valley Civilization: Crash Course World History #2 [segment 17],n7ndRwqJYDM::seg17,segment,crashcourse_history,2,,,,2,1,,https://youtu.be/n7ndRwqJYDM,
245,phrase,kw::phrase,concept,crashcourse_history,,,,,,,,,
246,week's,kw::week's,concept,crashcourse_history,,,,,,,,,
247,resources,kw::resources,concept,crashcourse_history,,,,,,,,,
248,Indus Valley Civilization: Crash Course World History #2 [segment 18],n7ndRwqJYDM::seg18,segment,crashcourse_history,2,,,,2,1,,https://youtu.be/n7ndRwqJYDM,
249,endeavor,kw::endeavor,concept,crashcourse_history,,,,,,,,,
250,leave,kw::leave,concept,crashcourse_history,,,,,,,,,
251,Mesopotamia: Crash Course World History #3 [segment 0],sohXPx_XZ6Y::seg0,segment,crashcourse_history,3,,,,3,2,,https://youtu.be/sohXPx_XZ6Y,
252,referencing,kw::referencing,concept,crashcourse_history,,,,,,,,,
253,taxes,kw::taxes,concept,crashcourse_history,,,,,,,,,
254,gonna,kw::gonna,concept,crashcourse_history,,,,,,,,,
255,mesopotamia,kw::mesopotamia,concept,crashcourse_history,,,,,,,,,
