id,label,item_id,kind,course_id,section_index,section_slug,section_title,section_chunk_index,week,order,tags,source_path,metrics
18,Session 11: Matrix Inverses,1.-vectors-and-matrices-part-b-matrices-and-systems-of-equations-session-11-matrix-inverses,recitation,18.02sc-fall-2010,1,1.-vectors-and-matrices,1. Vectors and Matrices,1,11,18,,pages/1.-vectors-and-matrices/part-b-matrices-and-systems-of-equations/session-11-matrix-inverses,
19,Session 12: Equations of Planes II,1.-vectors-and-matrices-part-b-matrices-and-systems-of-equations-session-12-equations-of-planes-ii,recitation,18.02sc-fall-2010,1,1.-vectors-and-matrices,1. Vectors and Matrices,1,12,19,,pages/1.-vectors-and-matrices/part-b-matrices-and-systems-of-equations/session-12-equations-of-planes-ii,
20,Session 13: Linear Systems and Planes,1.-vectors-and-matrices-part-b-matrices-and-systems-of-equations-session-13-linear-systems-and-planes,reading,18.02sc-fall-2010,1,1.-vectors-and-matrices,1. Vectors and Matrices,3,13,20,,pages/1.-vectors-and-matrices/part-b-matrices-and-systems-of-equations/session-13-linear-systems-and-planes,
21,Session 14: Solutions to Square Systems,1.-vectors-and-matrices-part-b-matrices-and-systems-of-equations-session-14-solutions-to-square-systems,recitation,18.02sc-fall-2010,1,1.-vectors-and-matrices,1. Vectors and Matrices,1,14,21,,pages/1.-vectors-and-matrices/part-b-matrices-and-systems-of-equations/session-14-solutions-to-square-systems,
22,.Session 9: Matrix Multiplication,1.-vectors-and-matrices-part-b-matrices-and-systems-of-equations-session-9-matrix-multiplication,recitation,18.02sc-fall-2010,1,1.-vectors-and-matrices,1. Vectors and Matrices,2,9,22,,pages/1.-vectors-and-matrices/part-b-matrices-and-systems-of-equations/session-9-matrix-multiplication,
23,Part C: Parametric Equations for Curves,1.-vectors-and-matrices-part-c-parametric-equations-for-curves,recitation,18.02sc-fall-2010,1,1.-vectors-and-matrices,1. Vectors and Matrices,2,15,23,,pages/1.-vectors-and-matrices/part-c-parametric-equations-for-curves,
24,Problem Set 3,1.-vectors-and-matrices-part-c-parametric-equations-for-curves-problem-set-3,problem_set,18.02sc-fall-2010,1,1.-vectors-and-matrices,1. Vectors and Matrices,4,3,24,,pages/1.-vectors-and-matrices/part-c-parametric-equations-for-curves/problem-set-3,
25,Session 15: Equations of Lines,1.-vectors-and-matrices-part-c-parametric-equations-for-curves-session-15-equations-of-lines,recitation,18.02sc-fall-2010,1,1.-vectors-and-matrices,1. Vectors and Matrices,2,15,25,,pages/1.-vectors-and-matrices/part-c-parametric-equations-for-curves/session-15-equations-of-lines,
26,Session 16: Intersection of a Line and a Plane,1.-vectors-and-matrices-part-c-parametric-equations-for-curves-session-16-intersection-of-a-line-and-a-plane,recitation,18.02sc-fall-2010,1,1.-vectors-and-matrices,1. Vectors and Matrices,2,16,26,,pages/1.-vectors-and-matrices/part-c-parametric-equations-for-curves/session-16-intersection-of-a-line-and-a-plane,
27,Session 17: General Parametric Equations; the Cycloid,1.-vectors-and-matrices-part-c-parametric-equations-for-curves-session-17-general-parametric-equations-the-cycloid,exam,18.02sc-fall-2010,1,1.-vectors-and-matrices,1. Vectors and Matrices,6,17,27,,pages/1.-vectors-and-matrices/part-c-parametric-equations-for-curves/session-17-general-parametric-equations-the-cycloid,
28,Session 18: Point (Cusp) on Cycloid,1.-vectors-and-matrices-part-c-parametric-equations-for-curves-session-18-point-cusp-on-cycloid,reading,18.02sc-fall-2010,1,1.-vectors-and-matrices,1. Vectors and Matrices,3,18,28,,pages/1.-vectors-and-matrices/part-c-parametric-equations-for-curves/session-18-point-cusp-on-cycloid,
29,Session 19: Velocity and Acceleration,1.-vectors-and-matrices-part-c-parametric-equations-for-curves-session-19-velocity-and-acceleration,recitation,18.02sc-fall-2010,1,1.-vectors-and-matrices,1. Vectors and Matrices,2,19,29,,pages/1.-vectors-and-matrices/part-c-parametric-equations-for-curves/session-19-velocity-and-acceleration,
30,Session 20: Velocity and Arc Length,1.-vectors-and-matrices-part-c-parametric-equations-for-curves-session-20-velocity-and-arc-length,recitation,18.02sc-fall-2010,1,1.-vectors-and-matrices,1. Vectors and Matrices,3,20,30,,pages/1.-vectors-and-matrices/part-c-parametric-equations-for-curves/session-20-velocity-and-arc-length,
31,Session 21: Kepler's Second Law,1.-vectors-and-matrices-part-c-parametric-equations-for-curves-session-21-keplers-second-law,reading,18.02sc-fall-2010,1,1.-vectors-and-matrices,1. Vectors and Matrices,3,21,31,,pages/1.-vectors-and-matrices/part-c-parametric-equations-for-curves/session-21-keplers-second-law,
32,Exam 2,2.-partial-derivatives-exam-2,exam,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,3,2,32,,pages/2.-partial-derivatives/exam-2,
33,Exam Materials,2.-partial-derivatives-exam-2-exam-materials,exam,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,3,2,33,,pages/2.-partial-derivatives/exam-2/exam-materials,
34,Practice Exam,2.-partial-derivatives-exam-2-practice-exam,exam,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,4,2,34,,pages/2.-partial-derivatives/exam-2/practice-exam,
35,Session 45: Review of Topics,2.-partial-derivatives-exam-2-session-45-review-of-topics,exam,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,4,45,35,,pages/2.-partial-derivatives/exam-2/session-45-review-of-topics,
36,Session 46: Review of Problems,2.-partial-derivatives-exam-2-session-46-review-of-problems,exam,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,4,46,36,,pages/2.-partial-derivatives/exam-2/session-46-review-of-problems,
37,Part A: Functions of Two Variables, Tangent Approximation and Optimization,2.-partial-derivatives-part-a-functions-of-two-variables-tangent-approximation-and-optimization,exam,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,4,2,37,,pages/2.-partial-derivatives/part-a-functions-of-two-variables-tangent-approximation-and-optimization,
38,Problem Set 4,2.-partial-derivatives-part-a-functions-of-two-variables-tangent-approximation-and-optimization-problem-set-4,problem_set,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,3,4,38,,pages/2.-partial-derivatives/part-a-functions-of-two-variables-tangent-approximation-and-optimization/problem-set-4,
39,Session 24: Functions of Two Variables: Graphs,2.-partial-derivatives-part-a-functions-of-two-variables-tangent-approximation-and-optimization-session-24-functions-of-two-variables-graphs,recitation,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,0,24,39,,pages/2.-partial-derivatives/part-a-functions-of-two-variables-tangent-approximation-and-optimization/session-24-functions-of-two-variables-graphs,
40,Session 25: Level Curves and Contour Plots,2.-partial-derivatives-part-a-functions-of-two-variables-tangent-approximation-and-optimization-session-25-level-curves-and-contour-plots,recitation,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,0,25,40,,pages/2.-partial-derivatives/part-a-functions-of-two-variables-tangent-approximation-and-optimization/session-25-level-curves-and-contour-plots,
41,Session 26: Partial Derivatives,2.-partial-derivatives-part-a-functions-of-two-variables-tangent-approximation-and-optimization-session-26-partial-derivatives,recitation,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,0,26,41,,pages/2.-partial-derivatives/part-a-functions-of-two-variables-tangent-approximation-and-optimization/session-26-partial-derivatives,
42,Session 27: Approximation Formula,2.-partial-derivatives-part-a-functions-of-two-variables-tangent-approximation-and-optimization-session-27-approximation-formula,recitation,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,0,27,42,,pages/2.-partial-derivatives/part-a-functions-of-two-variables-tangent-approximation-and-optimization/session-27-approximation-formula,
43,Session 28: Optimization Problems,2.-partial-derivatives-part-a-functions-of-two-variables-tangent-approximation-and-optimization-session-28-optimization-problems,exam,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,4,28,43,,pages/2.-partial-derivatives/part-a-functions-of-two-variables-tangent-approximation-and-optimization/session-28-optimization-problems,
44,Session 29: Least Squares,2.-partial-derivatives-part-a-functions-of-two-variables-tangent-approximation-and-optimization-session-29-least-squares,recitation,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,0,29,44,,pages/2.-partial-derivatives/part-a-functions-of-two-variables-tangent-approximation-and-optimization/session-29-least-squares,
45,Session 30: Second Derivative Test,2.-partial-derivatives-part-a-functions-of-two-variables-tangent-approximation-and-optimization-session-30-second-derivative-test,recitation,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,1,30,45,,pages/2.-partial-derivatives/part-a-functions-of-two-variables-tangent-approximation-and-optimization/session-30-second-derivative-test,
46,Session 31: Example,2.-partial-derivatives-part-a-functions-of-two-variables-tangent-approximation-and-optimization-session-31-example,recitation,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,1,31,46,,pages/2.-partial-derivatives/part-a-functions-of-two-variables-tangent-approximation-and-optimization/session-31-example,
47,Part B: Chain Rule, Gradient and Directional Derivatives,2.-partial-derivatives-part-b-chain-rule-gradient-and-directional-derivatives,exam,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,5,2,47,,pages/2.-partial-derivatives/part-b-chain-rule-gradient-and-directional-derivatives,
48,Problem Set 5,2.-partial-derivatives-part-b-chain-rule-gradient-and-directional-derivatives-problem-set-5,problem_set,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,3,5,48,,pages/2.-partial-derivatives/part-b-chain-rule-gradient-and-directional-derivatives/problem-set-5,
49,Session 32: Total Differentials and the Chain Rule,2.-partial-derivatives-part-b-chain-rule-gradient-and-directional-derivatives-session-32-total-differentials-and-the-chain-rule,exam,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,5,32,49,,pages/2.-partial-derivatives/part-b-chain-rule-gradient-and-directional-derivatives/session-32-total-differentials-and-the-chain-rule,
50,Session 33: Examples,2.-partial-derivatives-part-b-chain-rule-gradient-and-directional-derivatives-session-33-examples,exam,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,5,33,50,,pages/2.-partial-derivatives/part-b-chain-rule-gradient-and-directional-derivatives/session-33-examples,
51,Session 34: The Chain Rule with More Variables,2.-partial-derivatives-part-b-chain-rule-gradient-and-directional-derivatives-session-34-the-chain-rule-with-more-variables,recitation,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,1,34,51,,pages/2.-partial-derivatives/part-b-chain-rule-gradient-and-directional-derivatives/session-34-the-chain-rule-with-more-variables,
52,Session 35: Gradient: Definition, Perpendicular to Level Curves,2.-partial-derivatives-part-b-chain-rule-gradient-and-directional-derivatives-session-35-gradient-definition-perpendicular-to-level-curves,exam,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,5,35,52,,pages/2.-partial-derivatives/part-b-chain-rule-gradient-and-directional-derivatives/session-35-gradient-definition-perpendicular-to-level-curves,
53,Session 36: Proof,2.-partial-derivatives-part-b-chain-rule-gradient-and-directional-derivatives-session-36-proof,exam,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,5,36,53,,pages/2.-partial-derivatives/part-b-chain-rule-gradient-and-directional-derivatives/session-36-proof,
54,Session 37: Example,2.-partial-derivatives-part-b-chain-rule-gradient-and-directional-derivatives-session-37-example,recitation,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,1,37,54,,pages/2.-partial-derivatives/part-b-chain-rule-gradient-and-directional-derivatives/session-37-example,
55,Session 38: Directional Derivatives,2.-partial-derivatives-part-b-chain-rule-gradient-and-directional-derivatives-session-38-directional-derivatives,recitation,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,1,38,55,,pages/2.-partial-derivatives/part-b-chain-rule-gradient-and-directional-derivatives/session-38-directional-derivatives,
56,Part C: Lagrange Multipliers and Constrained Differentials,2.-partial-derivatives-part-c-lagrange-multipliers-and-constrained-differentials,exam,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,6,39,56,,pages/2.-partial-derivatives/part-c-lagrange-multipliers-and-constrained-differentials,
57,Problem Set 6,2.-partial-derivatives-part-c-lagrange-multipliers-and-constrained-differentials-problem-set-6,problem_set,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,3,6,57,,pages/2.-partial-derivatives/part-c-lagrange-multipliers-and-constrained-differentials/problem-set-6,
58,Session 39: Statement of Lagrange Multipliers and Example,2.-partial-derivatives-part-c-lagrange-multipliers-and-constrained-differentials-session-39-statement-of-lagrange-multipliers-and-example,recitation,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,2,39,58,,pages/2.-partial-derivatives/part-c-lagrange-multipliers-and-constrained-differentials/session-39-statement-of-lagrange-multipliers-and-example,
59,Session 40: Proof of Lagrange Multipliers,2.-partial-derivatives-part-c-lagrange-multipliers-and-constrained-differentials-session-40-proof-of-lagrange-multipliers,reading,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,2,40,59,,pages/2.-partial-derivatives/part-c-lagrange-multipliers-and-constrained-differentials/session-40-proof-of-lagrange-multipliers,
60,Session 41: Advanced Example,2.-partial-derivatives-part-c-lagrange-multipliers-and-constrained-differentials-session-41-advanced-example,recitation,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,2,41,60,,pages/2.-partial-derivatives/part-c-lagrange-multipliers-and-constrained-differentials/session-41-advanced-example,
61,Session 42: Constrained Differentials,2.-partial-derivatives-part-c-lagrange-multipliers-and-constrained-differentials-session-42-constrained-differentials,exam,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,6,42,61,,pages/2.-partial-derivatives/part-c-lagrange-multipliers-and-constrained-differentials/session-42-constrained-differentials,
62,Session 43: Clearer Notation,2.-partial-derivatives-part-c-lagrange-multipliers-and-constrained-differentials-session-43-clearer-notation,recitation,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,2,43,62,,pages/2.-partial-derivatives/part-c-lagrange-multipliers-and-constrained-differentials/session-43-clearer-notation,
63,Session 44: Example,2.-partial-derivatives-part-c-lagrange-multipliers-and-constrained-differentials-session-44-example,recitation,18.02sc-fall-2010,2,2.-partial-derivatives, 2. Partial Derivatives,2,44,63,,pages/2.-partial-derivatives/part-c-lagrange-multipliers-and-constrained-differentials/session-44-example,
64,Exam 3,3.-double-integrals-and-line-integrals-in-the-plane-exam-3,exam,18.02sc-fall-2010,3,3.-double-integrals-and-line-integrals-in-the-plane,3. Double Integrals and Line Integrals in the Plane,5,3,64,,pages/3.-double-integrals-and-line-integrals-in-the-plane/exam-3,
65,Exam,3.-double-integrals-and-line-integrals-in-the-plane-exam-3-exam,exam,18.02sc-fall-2010,3,3.-double-integrals-and-line-integrals-in-the-plane,3. Double Integrals and Line Integrals in the Plane,5,3,65,,pages/3.-double-integrals-and-line-integrals-in-the-plane/exam-3/exam,
66,Practice Exam,3.-double-integrals-and-line-integrals-in-the-plane-exam-3-practice-exam,exam,18.02sc-fall-2010,3,3.-double-integrals-and-line-integrals-in-the-plane,3. Double Integrals and Line Integrals in the Plane,5,3,66,,pages/3.-double-integrals-and-line-integrals-in-the-plane/exam-3/practice-exam,
67,Session 73: Exam Review,3.-double-integrals-and-line-integrals-in-the-plane-exam-3-session-73-exam-review,exam,18.02sc-fall-2010,3,3.-double-integrals-and-line-integrals-in-the-plane,3. Double Integrals and Line Integrals in the Plane,5,73,67,,pages/3.-double-integrals-and-line-integrals-in-the-plane/exam-3/session-73-exam-review,
68,Part A: Double Integrals,3.-double-integrals-and-line-integrals-in-the-plane-part-a-double-integrals,exam,18.02sc-fall-2010,3,3.-double-integrals-and-line-integrals-in-the-plane,3. Double Integrals and Line Integrals in the Plane,5,3,68,,pages/3.-double-integrals-and-line-integrals-in-the-plane/part-a-double-integrals,
69,Problem Set 7,3.-double-integrals-and-line-integrals-in-the-plane-part-a-double-integrals-problem-set-7,problem_set,18.02sc-fall-2010,3,3.-double-integrals-and-line-integrals-in-the-plane,3. Double Integrals and Line Integrals in the Plane,4,7,69,,pages/3.-double-integrals-and-line-integrals-in-the-plane/part-a-double-integrals/problem-set-7,
70,Session 47: Definition of Double Integration,3.-double-integrals-and-line-integrals-in-the-plane-part-a-double-integrals-session-47-definition-of-double-integration,exam,18.02sc-fall-2010,3,3.-double-integrals-and-line-integrals-in-the-plane,3. Double Integrals and Line Integrals in the Plane,6,47,70,,pages/3.-double-integrals-and-line-integrals-in-the-plane/part-a-double-integrals/session-47-definition-of-double-integration,
71,Session 48: Examples of Double Integration,3.-double-integrals-and-line-integrals-in-the-plane-part-a-double-integrals-session-48-examples-of-double-integration,recitation,18.02sc-fall-2010,3,3.-double-integrals-and-line-integrals-in-the-plane,3. Double Integrals and Line Integrals in the Plane,0,48,71,,pages/3.-double-integrals-and-line-integrals-in-the-plane/part-a-double-integrals/session-48-examples-of-double-integration,
72,Session 49: Exchanging the Order of Integration,3.-double-integrals-and-line-integrals-in-the-plane-part-a-double-integrals-session-49-exchanging-the-order-of-integration,recitation,18.02sc-fall-2010,3,3.-double-integrals-and-line-integrals-in-the-plane,3. Double Integrals and Line Integrals in the Plane,0,49,72,,pages/3.-double-integrals-and-line-integrals-in-the-plane/part-a-double-integrals/session-49-exchanging-the-order-of-integration,
73,Session 50: Double Integrals in Polar Coordinates,3.-double-integrals-and-line-integrals-in-the-plane-part-a-double-integrals-session-50-double-integrals-in-polar-coordinates,recitation,18.02sc-fall-2010,3,3.-double-integrals-and-line-integrals-in-the-plane,3. Double Integrals and Line Integrals in the Plane,0,50,73,,pages/3.-double-integrals-and-line-integrals-in-the-plane/part-a-double-integrals/session-50-double-integrals-in-polar-coordinates,
74,Session 51: Applications: Mass and Average Value,3.-double-integrals-and-line-integrals-in-the-plane-part-a-double-integrals-session-51-applications-mass-and-average-value,exam,18.02sc-fall-2010,3,3.-double-integrals-and-line-integrals-in-the-plane,3. Double Integrals and Line Integrals in the Plane,6,51,74,,pages/3.-double-integrals-and-line-integrals-in-the-plane/part-a-double-integrals/session-51-applications-mass-and-average-value,
75,Session 52: Applications: Moment of Inertia,3.-double-integrals-and-line-integrals-in-the-plane-part-a-double-integrals-session-52-applications-moment-of-inertia,recitation,18.02sc-fall-2010,3,3.-double-integrals-and-line-integrals-in-the-plane,3. Double Integrals and Line Integrals in the Plane,0,52,75,,pages/3.-double-integrals-and-line-integrals-in-the-plane/part-a-double-integrals/session-52-applications-moment-of-inertia,
76,Session 53: Change of Variables,3.-double-integrals-and-line-integrals-in-the-plane-part-a-double-integrals-session-53-change-of-variables,recitation,18.02sc-fall-2010,3,3.-double-integrals-and-line-integrals-in-the-plane,3. Double Integrals and Line Integrals in the Plane,1,53,76,,pages/3.-double-integrals-and-line-integrals-in-the-plane/part-a-double-integrals/session-53-change-of-variables,
77,Session 54: Example: Polar Coordinates,3.-double-integrals-and-line-integrals-in-the-plane-part-a-double-integrals-session-54-example-polar-coordinates,recitation,18.02sc-fall-2010,3,3.-double-integrals-and-line-integrals-in-the-plane,3. Double Integrals and Line Integrals in the Plane,1,54,77,,pages/3.-double-integrals-and-line-integrals-in-the-plane/part-a-double-integrals/session-54-example-polar-coordinates,
78,Session 55: Example,3.-double-integrals-and-line-integrals-in-the-plane-part-a-double-integrals-session-55-example,recitation,18.02sc-fall-2010,3,3.-double-integrals-and-line-integrals-in-the-plane,3. Double Integrals and Line Integrals in the Plane,1,55,78,,pages/3.-double-integrals-and-line-integrals-in-the-plane/part-a-double-integrals/session-55-example,
79,Part B: Vector Fields and Line Integrals,3.-double-integrals-and-line-integrals-in-the-plane-part-b-vector-fields-and-line-integrals,exam,18.02sc-fall-2010,3,3.-double-integrals-and-line-integrals-in-the-plane,3. Double Integrals and Line Integrals in the Plane,6,3,79,,pages/3.-double-integrals-and-line-integrals-in-the-plane/part-b-vector-fields-and-line-integrals,
80,Problem Set 8,3.-double-integrals-and-line-integrals-in-the-plane-part-b-vector-fields-and-line-integrals-problem-set-8,problem_set,18.02sc-fall-2010,3,3.-double-integrals-and-line-integrals-in-the-plane,3. Double Integrals and Line Integrals in the Plane,4,8,80,,pages/3.-double-integrals-and-line-integrals-in-the-plane/part-b-vector-fields-and-line-integrals/problem-set-8,
81,Session 56: Vector Fields,3.-double-integrals-and-line-integrals-in-the-plane-part-b-vector-fields-and-line-integrals-session-56-vector-fields,exam,18.02sc-fall-2010,3,3.-double-integrals-and-line-integrals-in-the-plane,3. Double Integrals and Line Integrals in the Plane,6,56,81,,pages/3.-double-integrals-and-line-integrals-in-the-plane/part-b-vector-fields-and-line-integrals/session-56-vector-fields,
82,Session 57: Work and Line Integrals,3.-double-integrals-and-line-integrals-in-the-plane-part-b-vector-fields-and-line-integrals-session-57-work-and-line-integrals,recitation,18.02sc-fall-2010,3,3.-double-integrals-and-line-integrals-in-the-plane,3. Double Integrals and Line Integrals in the Plane,1,57,82,,pages/3.-double-integrals-and-line-integrals-in-the-plane/part-b-vector-fields-and-line-integrals/session-57-work-and-line-integrals,
83,Session 58: Geometric Approach,3.-double-integrals-and-line-integrals-in-the-plane-part-b-vector-fields-and-line-integrals-session-58-geometric-approach,recitation,18.02sc-fall-2010,3,3.-double-integrals-and-line-integrals-in-the-plane,3. Double Integrals and Line Integrals in the Plane,1,58,83,,pages/3.-double-integrals-and-line-integrals-in-the-plane/part-b-vector-fields-and-line-integrals/session-58-geometric-approach,
84,Session 59: Example: Line Integrals for Work,3.-double-integrals-and-line-integrals-in-the-plane-part-b-vector-fields-and-line-integrals-session-59-example-line-integrals-for-work,exam,18.02sc-fall-2010,3,3.-double-integrals-and-line-integrals-in-the-plane,3. Double Integrals and Line Integrals in the Plane,6,59,84,,pages/3.-double-integrals-and-line-integrals-in-the-plane/part-b-vector-fields-and-line-integrals/session-59-example-line-integrals-for-work,
85,Session 60: Fundamental Theorem for Line Integrals,3.-double-integrals-and-line-integrals-in-the-plane-part-b-vector-fields-and-line-integrals-session-60-fundamental-theorem-for-line-integrals,recitation,18.02sc-fall-2010,3,3.-double-integrals-and-line-integrals-in-the-plane,3. Double Integrals and Line Integrals in the Plane,2,60,85,,pages/3.-double-integrals-and-line-integrals-in-the-plane/part-b-vector-fields-and-line-integrals/session-60-fundamental-theorem-for-line-integrals,
