id,label,item_id,kind,course_id,section_index,section_slug,section_title,section_chunk_index,week,order,tags,source_path,metrics
28,Lecture 29: Transition Metals: Crystal Field Theory Part II,unit-iv-transition-metals-oxidation-reduction-reactions-lecture-29,recitation,5.111sc-fall-2014,8,unit-iv-transition-metals-oxidation-reduction-reactions,Unit IV: Transition Metals & Oxidation-Reduction Reactions,0,29,28,,pages/unit-iv-transition-metals-oxidation-reduction-reactions/lecture-29,
29,Lecture 30: Kinetics: Rate Laws,unit-v-chemical-kinetics-lecture-30,recitation,5.111sc-fall-2014,9,unit-v-chemical-kinetics,Unit V: Chemical Kinetics,0,30,29,,pages/unit-v-chemical-kinetics/lecture-30,
30,Lecture 31: Nuclear Chemistry and Chemical Kinetics,unit-v-chemical-kinetics-lecture-31,recitation,5.111sc-fall-2014,9,unit-v-chemical-kinetics,Unit V: Chemical Kinetics,0,31,30,,pages/unit-v-chemical-kinetics/lecture-31,
31,Lecture 32: Kinetics: Reaction Mechanisms,unit-v-chemical-kinetics-lecture-32,recitation,5.111sc-fall-2014,9,unit-v-chemical-kinetics,Unit V: Chemical Kinetics,0,32,31,,pages/unit-v-chemical-kinetics/lecture-32,
32,Lecture 33: Kinetics and Temperature,unit-v-chemical-kinetics-lecture-33,recitation,5.111sc-fall-2014,9,unit-v-chemical-kinetics,Unit V: Chemical Kinetics,0,33,32,,pages/unit-v-chemical-kinetics/lecture-33,
33,Lecture 34: Kinetics: Catalysts,unit-v-chemical-kinetics-lecture-34,recitation,5.111sc-fall-2014,9,unit-v-chemical-kinetics,Unit V: Chemical Kinetics,0,34,33,,pages/unit-v-chemical-kinetics/lecture-34,
34,Lecture 35: Applying Chemical Principles,unit-v-chemical-kinetics-lecture-35,exam,5.111sc-fall-2014,9,unit-v-chemical-kinetics,Unit V: Chemical Kinetics,1,35,34,,pages/unit-v-chemical-kinetics/lecture-35,
35,5.111: A Space to Discover your Passion for Chemistry,5,concept,5.111sc-fall-2014,10,resources,Resources,35,5,35,,resources/5,
36,Building a Team of Teaching Assistants,building-a-team-of-teaching-assistants,concept,5.111sc-fall-2014,10,resources,Resources,35,10,36,,resources/building-a-team-of-teaching-assistants,
37,Clicker Competitions,clicker-competitions,concept,5.111sc-fall-2014,10,resources,Resources,35,10,37,,resources/clicker-competitions,
38,Diversity Training: Addressing Stereotype Threat in the Classroom,diversity-training-addressing-stereotype-threat-in-the-classroom,lecture,5.111sc-fall-2014,10,resources,Resources,0,10,38,,resources/diversity-training-addressing-stereotype-threat-in-the-classroom,
39,Diversity Training: Introduction Video,diversity-training-introduction-video,lecture,5.111sc-fall-2014,10,resources,Resources,0,10,39,,resources/diversity-training-introduction-video,
40,Lecture 1: The Importance of Chemical Principles,lecture-1-the-importance-of-chemical-principles,lecture,5.111sc-fall-2014,10,resources,Resources,0,1,40,,resources/lecture-1-the-importance-of-chemical-principles,
41,Lecture 10: Introduction to Lewis Structures,lecture-10-lewis-structures,lecture,5.111sc-fall-2014,10,resources,Resources,0,10,41,,resources/lecture-10-lewis-structures,
42,Lecture 11: Lewis Structures: Breakdown of the Octet Rule,lecture-11-formal-charge-and-resonance,lecture,5.111sc-fall-2014,10,resources,Resources,0,11,42,,resources/lecture-11-formal-charge-and-resonance,
43,Lecture 12: The Shapes of Molecules: VSEPR Theory,lecture-12-the-shapes-of-molecules-vsepr-theory,lecture,5.111sc-fall-2014,10,resources,Resources,1,12,43,,resources/lecture-12-the-shapes-of-molecules-vsepr-theory,
44,Lecture 13: Molecular Orbital Theory,lecture-13-molecular-orbital-theory,lecture,5.111sc-fall-2014,10,resources,Resources,1,13,44,,resources/lecture-13-molecular-orbital-theory,
45,Lecture 14: Valence Bond Theory and Hybridization,lecture-14-valence-bond-theory-and-hybridization,lecture,5.111sc-fall-2014,10,resources,Resources,1,14,45,,resources/lecture-14-valence-bond-theory-and-hybridization,
46,Lecture 15: Thermodynamics: Bond and Reaction Enthalpies,lecture-15-thermodynamics-bond-and-reaction-enthalpies,lecture,5.111sc-fall-2014,10,resources,Resources,1,15,46,,resources/lecture-15-thermodynamics-bond-and-reaction-enthalpies,
47,Lecture 16: Thermodynamics: Gibbs Free Energy and Entropy,lecture-16-thermodynamics-gibbs-free-energy-and-entropy,lecture,5.111sc-fall-2014,10,resources,Resources,1,16,47,,resources/lecture-16-thermodynamics-gibbs-free-energy-and-entropy,
48,Lecture 17: Thermodynamics: Now What Happens When You Heat It Up?,lecture-17-thermodynamics-now-what-happens-when-you-heat-it-up,lecture,5.111sc-fall-2014,10,resources,Resources,2,17,48,,resources/lecture-17-thermodynamics-now-what-happens-when-you-heat-it-up,
49,Lecture 18: Introduction to Chemical Equilibrium,lecture-18-introduction-to-chemical-equilibrium,lecture,5.111sc-fall-2014,10,resources,Resources,2,18,49,,resources/lecture-18-introduction-to-chemical-equilibrium,
50,Lecture 19: Chemical Equilibrium: Le Châtelier's Principle,lecture-19-chemical-equilibrium-le-chatelier2019s-principle,lecture,5.111sc-fall-2014,10,resources,Resources,2,19,50,,resources/lecture-19-chemical-equilibrium-le-chatelier2019s-principle,
51,Lecture 2: Atomic Structure,lecture-2-atomic-structure,lecture,5.111sc-fall-2014,10,resources,Resources,2,2,51,,resources/lecture-2-atomic-structure,
52,Lecture 20: Solubility and Acid-Base Equilibrium,lecture-20-solubility-and-acid-base-equilibrium,lecture,5.111sc-fall-2014,10,resources,Resources,2,20,52,,resources/lecture-20-solubility-and-acid-base-equilibrium,
53,Lecture 21: Acid-Base Equilibrium: Is MIT Water Safe to Drink?,lecture-21-acid-base-equilibrium-is-mit-water-safe-to-drink,lecture,5.111sc-fall-2014,10,resources,Resources,3,21,53,,resources/lecture-21-acid-base-equilibrium-is-mit-water-safe-to-drink,
54,Lecture 22: Acid-Base Equilibrium: Salt Solutions and Buffers,lecture-22-acid-base-equilibrium-salt-solutions-and-buffers,lecture,5.111sc-fall-2014,10,resources,Resources,3,22,54,,resources/lecture-22-acid-base-equilibrium-salt-solutions-and-buffers,
55,Lecture 23: Acid-Base Titrations Part I,lecture-23-acid-base-titrations-part-i,lecture,5.111sc-fall-2014,10,resources,Resources,3,23,55,,resources/lecture-23-acid-base-titrations-part-i,
56,Lecture 24: Acid-Base Titrations Part II,lecture-24-acid-base-titrations-part-ii,lecture,5.111sc-fall-2014,10,resources,Resources,3,24,56,,resources/lecture-24-acid-base-titrations-part-ii,
57,Lecture 25: Oxidation-Reduction and Electrochemical Cells,lecture-25-oxidation-reduction-and-electrochemical-cells,lecture,5.111sc-fall-2014,10,resources,Resources,3,25,57,,resources/lecture-25-oxidation-reduction-and-electrochemical-cells,
58,Lecture 26: Chemical and Biological Oxidations,lecture-26-chemical-and-biological-oxidations,lecture,5.111sc-fall-2014,10,resources,Resources,4,26,58,,resources/lecture-26-chemical-and-biological-oxidations,
59,Lecture 27: Introduction to Transition Metals,lecture-27-introduction-to-transition-metals,lecture,5.111sc-fall-2014,10,resources,Resources,4,27,59,,resources/lecture-27-introduction-to-transition-metals,
60,Lecture 28: Transition Metals: Crystal Field Theory Part I,lecture-28-transition-metals-crystal-field-theory-part-i,lecture,5.111sc-fall-2014,10,resources,Resources,4,28,60,,resources/lecture-28-transition-metals-crystal-field-theory-part-i,
61,Lecture 29: Transition Metals: Crystal Field Theory Part II,lecture-29-transition-metals-crystal-field-theory-part-ii,lecture,5.111sc-fall-2014,10,resources,Resources,4,29,61,,resources/lecture-29-transition-metals-crystal-field-theory-part-ii,
62,Lecture 3: Wave-Particle Duality of Light,lecture-3-wave-particle-duality-of-light,lecture,5.111sc-fall-2014,10,resources,Resources,4,3,62,,resources/lecture-3-wave-particle-duality-of-light,
63,Lecture 30: Kinetics: Rate Laws,lecture-30-kinetics-rate-laws,lecture,5.111sc-fall-2014,10,resources,Resources,5,30,63,,resources/lecture-30-kinetics-rate-laws,
64,Lecture 31: Nuclear Chemistry and Chemical Kinetics,lecture-31-nuclear-chemistry-and-chemical-kinetics,lecture,5.111sc-fall-2014,10,resources,Resources,5,31,64,,resources/lecture-31-nuclear-chemistry-and-chemical-kinetics,
65,Lecture 32: Kinetics: Reaction Mechanisms,lecture-32-kinetics-reaction-mechanisms,lecture,5.111sc-fall-2014,10,resources,Resources,5,32,65,,resources/lecture-32-kinetics-reaction-mechanisms,
66,Lecture 33: Kinetics and Temperature,lecture-33-kinetics-and-temperature,lecture,5.111sc-fall-2014,10,resources,Resources,5,33,66,,resources/lecture-33-kinetics-and-temperature,
67,Lecture 34: Kinetics: Catalysts,lecture-34-kinetics-catalysts,lecture,5.111sc-fall-2014,10,resources,Resources,5,34,67,,resources/lecture-34-kinetics-catalysts,
68,Lecture 35: Applying Chemical Principles,lecture-35-applying-chemical-principles,lecture,5.111sc-fall-2014,10,resources,Resources,6,35,68,,resources/lecture-35-applying-chemical-principles,
69,Lecture 4: Wave-Particle Duality of Matter; Schrödinger Equation,lecture-4-wave-particle-duality-of-matter-schroedinger-equation,lecture,5.111sc-fall-2014,10,resources,Resources,6,4,69,,resources/lecture-4-wave-particle-duality-of-matter-schroedinger-equation,
70,Lecture 5: Hydrogen atom energy levels,lecture-5-hydrogen-atom-energy-levels,lecture,5.111sc-fall-2014,10,resources,Resources,6,5,70,,resources/lecture-5-hydrogen-atom-energy-levels,
71,Lecture 6: Hydrogen atom wavefunctions (orbitals),lecture-6-hydrogen-atom-wavefunctions-orbitals,lecture,5.111sc-fall-2014,10,resources,Resources,6,6,71,,resources/lecture-6-hydrogen-atom-wavefunctions-orbitals,
72,Lecture 7: Multielectron atoms,lecture-7-multielectron-atoms,lecture,5.111sc-fall-2014,10,resources,Resources,6,7,72,,resources/lecture-7-multielectron-atoms,
73,Lecture 8: The Periodic Table and Periodic Trends,lecture-8-the-periodic-table-and-periodic-trends,lecture,5.111sc-fall-2014,10,resources,Resources,7,8,73,,resources/lecture-8-the-periodic-table-and-periodic-trends,
74,Lecture 9: Periodic Table; Ionic and Covalent Bonds,lecture-9-periodic-table-ionic-and-covalent-bonds,lecture,5.111sc-fall-2014,10,resources,Resources,7,9,74,,resources/lecture-9-periodic-table-ionic-and-covalent-bonds,
75,Meet the Educator,meet-the-educator,concept,5.111sc-fall-2014,10,resources,Resources,36,10,75,,resources/meet-the-educator,
76,5.111 F14 Exam 1,mit5_111f14_exam1,exam,5.111sc-fall-2014,10,resources,Resources,36,10,76,,resources/mit5_111f14_exam1,
77,5.111 F14 Exam 1 Equation Sheet,mit5_111f14_exam1equsheet,exam,5.111sc-fall-2014,10,resources,Resources,36,10,77,,resources/mit5_111f14_exam1equsheet,
78,5.111 F14 Exam 1 Solutions,mit5_111f14_exam1sol,exam,5.111sc-fall-2014,10,resources,Resources,37,10,78,,resources/mit5_111f14_exam1sol,
79,5.111 F14 Exam 2,mit5_111f14_exam2,exam,5.111sc-fall-2014,10,resources,Resources,37,10,79,,resources/mit5_111f14_exam2,
80,5.111 F14 Exam 2 Equation Sheet,mit5_111f14_exam2equsheet,exam,5.111sc-fall-2014,10,resources,Resources,37,10,80,,resources/mit5_111f14_exam2equsheet,
81,5.111 F14 Exam 2 Solutions,mit5_111f14_exam2sol,exam,5.111sc-fall-2014,10,resources,Resources,37,10,81,,resources/mit5_111f14_exam2sol,
82,5.111 F14 Exam 3,mit5_111f14_exam3,exam,5.111sc-fall-2014,10,resources,Resources,37,10,82,,resources/mit5_111f14_exam3,
83,5.111 F14 Exam 3 Equation Sheet,mit5_111f14_exam3equsheet,exam,5.111sc-fall-2014,10,resources,Resources,38,10,83,,resources/mit5_111f14_exam3equsheet,
84,5.111 F14 Exam 3 Solutions,mit5_111f14_exam3sol,exam,5.111sc-fall-2014,10,resources,Resources,38,10,84,,resources/mit5_111f14_exam3sol,
85,5.111 F14 Exam 4,mit5_111f14_exam4,exam,5.111sc-fall-2014,10,resources,Resources,38,10,85,,resources/mit5_111f14_exam4,
86,5.111 F14 Exam 4 Equation Sheet,mit5_111f14_exam4equsheet,exam,5.111sc-fall-2014,10,resources,Resources,38,10,86,,resources/mit5_111f14_exam4equsheet,
87,5.111 F14 Exam 4 Solutions,mit5_111f14_exam4sol,exam,5.111sc-fall-2014,10,resources,Resources,38,10,87,,resources/mit5_111f14_exam4sol,
88,5.111 F14 Final Exam,mit5_111f14_finalexam,exam,5.111sc-fall-2014,10,resources,Resources,39,10,88,,resources/mit5_111f14_finalexam,
89,5.111 F14 Final Exam Solutions,mit5_111f14_finalexamsol,exam,5.111sc-fall-2014,10,resources,Resources,39,10,89,,resources/mit5_111f14_finalexamsol,
90,5.111 F14 Final Exam Equation Sheet,mit5_111f14_fnlexameqsheet,exam,5.111sc-fall-2014,10,resources,Resources,39,10,90,,resources/mit5_111f14_fnlexameqsheet,
91,Principles of Chemical Science, Problems for Lecture 2: Atomic Structure,mit5_111f14_lec02prob,lecture,5.111sc-fall-2014,10,resources,Resources,7,2,91,,resources/mit5_111f14_lec02prob,
92,Principles of Chemical Science, Solutions for Lecture 2: Atomic Structure,mit5_111f14_lec02soln,lecture,5.111sc-fall-2014,10,resources,Resources,7,2,92,,resources/mit5_111f14_lec02soln,
93,Principles of Chemical Science, Problems for Lecture 3: Wave-Particle Duality of Light,mit5_111f14_lec03prob,lecture,5.111sc-fall-2014,10,resources,Resources,7,3,93,,resources/mit5_111f14_lec03prob,
94,Principles of Chemical Science, Solutions for Lecture 3: Wave-Particle Duality of Light,mit5_111f14_lec03soln,lecture,5.111sc-fall-2014,10,resources,Resources,8,3,94,,resources/mit5_111f14_lec03soln,
95,Principles of Chemical Science, Problems for Lecture 4: Wave-Particle Duality of Matter; Schrödinger Equation,mit5_111f14_lec04prob,lecture,5.111sc-fall-2014,10,resources,Resources,8,4,95,,resources/mit5_111f14_lec04prob,
96,Principles of Chemical Science, Solutions for Lecture 4: Wave-Particle Duality of Matter; Schrödinger Equation,mit5_111f14_lec04soln,lecture,5.111sc-fall-2014,10,resources,Resources,8,4,96,,resources/mit5_111f14_lec04soln,
97,Principles of Chemical Science, Problems for Lecture 5: Hydrogen Atom Energy Levels,mit5_111f14_lec05prob,lecture,5.111sc-fall-2014,10,resources,Resources,8,5,97,,resources/mit5_111f14_lec05prob,
98,Principles of Chemical Science, Solutions for Lecture 5: Hydrogen Atom Energy Levels,mit5_111f14_lec05soln,lecture,5.111sc-fall-2014,10,resources,Resources,8,5,98,,resources/mit5_111f14_lec05soln,
99,Principles of Chemical Science, Problems for Lecture 6: Hydrogen Atom Wavefunctions (Orbitals),mit5_111f14_lec06prob,lecture,5.111sc-fall-2014,10,resources,Resources,9,6,99,,resources/mit5_111f14_lec06prob,
100,Principles of Chemical Science, Solutions for Lecture 6: Hydrogen Atom Wavefunctions (Orbitals),mit5_111f14_lec06soln,lecture,5.111sc-fall-2014,10,resources,Resources,9,6,100,,resources/mit5_111f14_lec06soln,
101,Principles of Chemical Science, Problems for Lecture 7: Multielectron Atoms,mit5_111f14_lec07prob,lecture,5.111sc-fall-2014,10,resources,Resources,9,7,101,,resources/mit5_111f14_lec07prob,
102,Principles of Chemical Science, Solutions for Lecture 7: Multielectron Atoms,mit5_111f14_lec07soln,lecture,5.111sc-fall-2014,10,resources,Resources,9,7,102,,resources/mit5_111f14_lec07soln,
103,Principles of Chemical Science, Problems for Lecture 8: The Periodic Table and Periodic Trends,mit5_111f14_lec08prob,lecture,5.111sc-fall-2014,10,resources,Resources,9,8,103,,resources/mit5_111f14_lec08prob,
104,Principles of Chemical Science, Solutions for Lecture 8: The Periodic Table and Periodic Trends,mit5_111f14_lec08soln,lecture,5.111sc-fall-2014,10,resources,Resources,10,8,104,,resources/mit5_111f14_lec08soln,
105,Principles of Chemical Science, Problems for Lecture 9: Periodic Table; Ionic and Covalent Bonds,mit5_111f14_lec09prob,lecture,5.111sc-fall-2014,10,resources,Resources,10,9,105,,resources/mit5_111f14_lec09prob,
106,Principles of Chemical Science, Solutions for Lecture 9: Periodic Table; Ionic and Covalent Bonds,mit5_111f14_lec09soln,lecture,5.111sc-fall-2014,10,resources,Resources,10,9,106,,resources/mit5_111f14_lec09soln,
107,Lecture 1: The Importance of Chemical Principles,mit5_111f14_lec1,lecture,5.111sc-fall-2014,10,resources,Resources,10,1,107,,resources/mit5_111f14_lec1,
108,Lecture 10: Introduction to Lewis Structures,mit5_111f14_lec10,lecture,5.111sc-fall-2014,10,resources,Resources,10,10,108,,resources/mit5_111f14_lec10,
109,Principles of Chemical Science, Clicker Questions for Lecture 10: Introduction to Lewis Structures,mit5_111f14_lec10clkr,lecture,5.111sc-fall-2014,10,resources,Resources,11,10,109,,resources/mit5_111f14_lec10clkr,
110,Principles of Chemical Science, Problems for Lecture 10: Introduction to Lewis Structures,mit5_111f14_lec10prob,lecture,5.111sc-fall-2014,10,resources,Resources,11,10,110,,resources/mit5_111f14_lec10prob,
111,Principles of Chemical Science, Solutions for Lecture 10: Introduction to Lewis Structures,mit5_111f14_lec10soln,lecture,5.111sc-fall-2014,10,resources,Resources,11,10,111,,resources/mit5_111f14_lec10soln,
112,Lecture 11: Lewis Structures: Breakdown of the Octet Rule,mit5_111f14_lec11,lecture,5.111sc-fall-2014,10,resources,Resources,11,11,112,,resources/mit5_111f14_lec11,
113,Principles of Chemical Science, Clicker Questions for Lecture 11: Lewis Structures: Breakdown of the Octet Rule,mit5_111f14_lec11clkr,lecture,5.111sc-fall-2014,10,resources,Resources,11,11,113,,resources/mit5_111f14_lec11clkr,
114,Principles of Chemical Science, Problems for Lecture 11: Lewis Structures: Breakdown of the Octet Rule,mit5_111f14_lec11prob,lecture,5.111sc-fall-2014,10,resources,Resources,12,11,114,,resources/mit5_111f14_lec11prob,
115,Principles of Chemical Science, Solutions for Lecture 11: Lewis Structures: Breakdown of the Octet Rule,mit5_111f14_lec11soln,lecture,5.111sc-fall-2014,10,resources,Resources,12,11,115,,resources/mit5_111f14_lec11soln,
116,Lecture 12: The Shapes of Molecules: VSEPR Theory,mit5_111f14_lec12,lecture,5.111sc-fall-2014,10,resources,Resources,12,12,116,,resources/mit5_111f14_lec12,
117,Principles of Chemical Science, Clicker Questions for Lecture 12: The shapes of molecules: VSEPR theory,mit5_111f14_lec12clkr,lecture,5.111sc-fall-2014,10,resources,Resources,12,12,117,,resources/mit5_111f14_lec12clkr,
118,Principles of Chemical Science, Problems for Lecture 12: The Shapes of Molecules: VSEPR Theory,mit5_111f14_lec12prob,lecture,5.111sc-fall-2014,10,resources,Resources,12,12,118,,resources/mit5_111f14_lec12prob,
119,Principles of Chemical Science, Solutions for Lecture 12: The Shapes of Molecules: VSEPR Theory,mit5_111f14_lec12soln,lecture,5.111sc-fall-2014,10,resources,Resources,13,12,119,,resources/mit5_111f14_lec12soln,
120,Lecture 13: Molecular Orbital Theory,mit5_111f14_lec13,lecture,5.111sc-fall-2014,10,resources,Resources,13,13,120,,resources/mit5_111f14_lec13,
121,Principles of Chemical Science, Clicker Questions for Lecture 13: Molecular orbital theory,mit5_111f14_lec13clkr,lecture,5.111sc-fall-2014,10,resources,Resources,13,13,121,,resources/mit5_111f14_lec13clkr,
122,Principles of Chemical Science, Problems for Lecture 13: Molecular Orbital Theory,mit5_111f14_lec13prob,lecture,5.111sc-fall-2014,10,resources,Resources,13,13,122,,resources/mit5_111f14_lec13prob,
123,Principles of Chemical Science, Solutions for Lecture 13: Molecular Orbital Theory,mit5_111f14_lec13soln,lecture,5.111sc-fall-2014,10,resources,Resources,13,13,123,,resources/mit5_111f14_lec13soln,
124,Lecture 14: Valence Bond Theory and Hybridization,mit5_111f14_lec14,lecture,5.111sc-fall-2014,10,resources,Resources,14,14,124,,resources/mit5_111f14_lec14,
